Enumeration ID,Enum ordinal,Enum value,Enum value desc
91,17,T1 relaxation values,enumeration_text
91,18,theoretical T1 relaxation values,enumeration_text
91,19,T1rho relaxation values,enumeration_text
91,20,T2 relaxation values,enumeration_text
91,21,theoretical T2 relaxation values,enumeration_text
91,22,dipole-dipole relaxation values,enumeration_text
91,23,dipole-dipole cross correlation relaxation values,enumeration_text
91,24,theoretical dipole-dipole cross-correlation values,enumeration_text
91,25,chemical shift anisotropy values,enumeration_text
91,26,chemical shift anisotropy tensor values,enumeration_text
91,27,quadrupolar couplings,enumeration_text
91,28,theoretical chemical shifts,enumeration_text
91,29,chemical shift tensors,enumeration_text
91,30,residual dipolar couplings,enumeration_text
91,31,dipolar coupling values,enumeration_text
91,32,dipolar coupling tensor values,enumeration_text
91,33,heteronuclear NOE values,enumeration_text
91,34,theoretical heteronuclear NOE values,enumeration_text
91,35,homonuclear NOE values,enumeration_text
91,36,order parameters,enumeration_text
91,37,spectral density values,enumeration_text
91,38,H exchange rates,enumeration_text
91,39,H exchange protection factors,enumeration_text
91,40,pKa values,enumeration_text
91,41,pH NMR parameter values,enumeration_text
91,42,binding constants,enumeration_text
91,43,D/H fractionation factors,enumeration_text
91,44,bond orientation values,enumeration_text
91,45,deduced secondary structure values,enumeration_text
91,46,deduced hydrogen bonds,enumeration_text
91,47,distance constraints,enumeration_text
91,48,ambiguous distance constraints,enumeration_text
91,49,hydrogen bond distance constraints,enumeration_text
91,50,torsion angle constraints,enumeration_text
91,51,chemical shift constraints,enumeration_text
91,52,symmetry constraints,enumeration_text
91,53,19F chemical shifts,enumeration_text
91,54,6Li chemical shifts,enumeration_text
91,55,10B chemical shifts,enumeration_text
91,56,11B chemical shifts,enumeration_text
91,57,17O chemical shifts,enumeration_text
91,58,23Na chemical shifts,enumeration_text
91,59,29Si chemical shifts,enumeration_text
91,60,35Cl chemical shifts,enumeration_text
91,61,129Xe chemical shifts,enumeration_text
91,62,195Pt chemical shifts,enumeration_text
333,1,isotropic,enumeration_text
333,2,anisotropic,enumeration_text
333,3,solid,enumeration_text
332,1,isotropic,enumeration_text
332,2,anisotropic,enumeration_text
332,3,solid,enumeration_text
51,1,mmCIF,enumeration_text
51,2,PDB,enumeration_text
52,1,ARIA,enumeration_text
52,2,CNS,enumeration_text
52,3,CYANA,enumeration_text
52,4,DISCOVER,enumeration_text
52,5,X-PLOR,enumeration_text
53,1,yes,enumeration_text
53,2,no,enumeration_text
54,1,yes,enumeration_text
54,2,no,enumeration_text
330,1,isotropic,enumeration_text
330,2,anisotropic,enumeration_text
330,3,solid,enumeration_text
264,1,isotropic,enumeration_text
264,2,anisotropic,enumeration_text
264,3,solid,enumeration_text
315,1,isotropic,enumeration_text
315,2,anisotropic,enumeration_text
315,3,solid,enumeration_text
314,1,s-1,enumeration_text
314,2,ms-1,enumeration_text
314,3,us-1,enumeration_text
375,1,isotropic,enumeration_text
375,2,anisotropic,enumeration_text
375,3,solid,enumeration_text
374,1,NOE,"Distance constraints determined from NOE experiments"
374,2,NOE build-up,"Distance constraints determined from a series of NOE experiments with different mixing times"
374,3,NOE not seen,"Distance constraints supplied when an expected NOE was not observed"
374,4,ROE,"Distance constraints determined from ROE experiments"
374,5,ROE build-up,"Distance constraints determine from a series of ROE experiments with different mixing times"
374,6,hydrogen bond,"Hydrogen bond distance constraints"
374,7,disulfide bond,"Disulfide bond distance constraints"
374,8,paramagnetic relaxation,"Distance constraints determined from paramagnetic relaxation studies"
374,9,symmetry,"Distance constraint enforces symmetry - for example to enforce symmetry between monomers in a multimer"
374,10,general distance,"Specific distance constraint is not known"
376,1,averaging method,enumeration_text
376,2,number monomers,enumeration_text
376,3,pseudoatom corrections,enumeration_text
376,4,potential function,enumeration_text
376,5,temperature,enumeration_text
376,6,exponent,enumeration_text
376,7,switch distance,enumeration_text
376,8,asymptote slope,enumeration_text
376,9,B_high,enumeration_text
376,10,ceiling,enumeration_text
376,11,negative offset,enumeration_text
376,12,scaling constant,enumeration_text
220,1,ml,enumeration_text
110,1,yes,enumeration_text
110,2,no,enumeration_text
112,1,yes,enumeration_text
112,2,no,enumeration_text
113,1,yes,enumeration_text
113,2,no,enumeration_text
132,1,yes,"polymer contains at least one monomer with different chirality"
132,2,no,"polymer contains no monomers with different chirality"
131,1,yes,enumeration_text
131,2,no,enumeration_text
127,1,protein,enumeration_text
127,2,DNA,enumeration_text
127,3,RNA,enumeration_text
127,4,DNA/RNA hybrid,enumeration_text
127,5,polysaccharide,enumeration_text
128,1,cyclic-pseudo-peptide,enumeration_text
128,2,polypeptide(L),enumeration_text
128,3,polydeoxyribonucleotide,DNA
128,4,polyribonucleotide,RNA
128,5,polydeoxyribonucleotide/polyribonucleotide hybrid,enumeration_text
128,6,polypeptide(D),enumeration_text
128,7,polysaccharide(D),enumeration_text
128,8,polysaccharide(L),enumeration_text
128,9,other,enumeration_text
135,1,all disulfide bound,enumeration_text
135,2,all other bound,enumeration_text
135,3,all free,enumeration_text
135,4,not present,enumeration_text
135,5,not available,enumeration_text
135,6,unknown,enumeration_text
135,7,not reported,enumeration_text
135,8,free and disulfide bound,enumeration_text
135,9,free and other bound,enumeration_text
135,10,free disulfide and other bound,enumeration_text
135,11,disulfide and other bound,enumeration_text
126,1,polymer,"A biological polymer (protein$ peptide$ nucleic acid$ etc.)"
126,2,non-polymer,"Ligand$ metal ion$ or other non-polymeric molecule"
126,3,water,enumeration_text
126,4,aggregate,enumeration_text
126,5,solvent,enumeration_text
111,1,native,enumeration_text
111,2,denatured,enumeration_text
111,3,molten globule,enumeration_text
111,4,unfolded,enumeration_text
111,5,intrinsically disordered,enumeration_text
111,6,partially disordered,enumeration_text
111,7,na,enumeration_text
137,1,BMRB,enumeration_text
137,2,DBJ,enumeration_text
137,3,EMBL,enumeration_text
137,4,GB,enumeration_text
137,5,PDB,enumeration_text
137,6,PIR,enumeration_text
137,7,PRF,enumeration_text
137,8,REF,enumeration_text
137,9,SP,enumeration_text
137,10,UNP,enumeration_text
137,11,NCBI,enumeration_text
137,12,HUGO,"HUGO Gene Nomenclature Committee"
137,13,tRNADB,"transfer RNA database"
137,14,BMRB(withdrawn),enumeration_text
138,1,solution NMR,enumeration_text
138,2,solid-state NMR,enumeration_text
138,3,X-ray crystallography,enumeration_text
152,1,Escherichia coli,enumeration_text
152,2,Aspergillus niger,enumeration_text
152,3,Cricetulus griseus,enumeration_text
152,4,Desulfovibrio desulfuricans,enumeration_text
152,5,Pichia pastoris,enumeration_text
152,6,Saccharomyces cerevisiae,enumeration_text
152,7,Spodoptera frugiperda,enumeration_text
152,8,wheat germ - cell free,enumeration_text
152,9,E. coli - cell free,enumeration_text
151,1,recombinant technology,enumeration_text
151,2,purified from the natural source,enumeration_text
151,3,chemical synthesis,enumeration_text
151,4,cell free synthesis,enumeration_text
151,5,enzymatic semisynthesis,enumeration_text
151,6,reverse transcriptase,enumeration_text
151,7,obtained from a collaborator,enumeration_text
151,8,obtained from a vendor,enumeration_text
151,9,na,enumeration_text
153,1,plasmid,enumeration_text
153,2,baculovirus,enumeration_text
153,3,other virus,enumeration_text
153,4,cosmid,enumeration_text
129,1,yes,enumeration_text
129,2,no,enumeration_text
130,1,yes,enumeration_text
130,2,no,enumeration_text
133,1,yes,enumeration_text
133,2,no,enumeration_text
134,1,yes,enumeration_text
134,2,no,enumeration_text
136,1,yes,enumeration_text
136,2,no,enumeration_text
143,1,yes,enumeration_text
143,2,no,enumeration_text
146,1,Metazoa,enumeration_text
146,2,Fungi,enumeration_text
146,3,Viridiplantae,enumeration_text
146,4,Protista,enumeration_text
146,5,Not applicable,enumeration_text
142,1,organism,enumeration_text
142,2,virus,enumeration_text
142,3,plasmid,enumeration_text
142,4,cosmid,enumeration_text
142,5,multiple natural sources,enumeration_text
142,6,no natural source,enumeration_text
142,7,not applicable,enumeration_text
147,1,brain,enumeration_text
147,2,heart,enumeration_text
147,3,intestine,enumeration_text
147,4,kidney,enumeration_text
147,5,liver,enumeration_text
147,6,lung,enumeration_text
147,7,pancreas,enumeration_text
147,8,skin,enumeration_text
147,9,testicle,enumeration_text
147,10,leaf,enumeration_text
147,11,venom gland,enumeration_text
147,12,oral mucosa submandibular-sublingual glands,enumeration_text
147,13,salivary glands,enumeration_text
147,14,oocyte,enumeration_text
147,15,breast,enumeration_text
147,16,stomach,enumeration_text
147,17,electric organ,enumeration_text
147,18,eye,enumeration_text
147,19,ileum,enumeration_text
147,20,small intestine,enumeration_text
147,21,seed,enumeration_text
147,22,blood,enumeration_text
147,23,duodendum,enumeration_text
147,24,jejunum,enumeration_text
147,25,vulva,enumeration_text
147,26,hepatopancreas,enumeration_text
147,27,placenta,enumeration_text
147,28,skeletal muscle,enumeration_text
147,29,aorta,enumeration_text
147,30,telson,enumeration_text
147,31,ubiquitous,enumeration_text
147,32,aciniform gland,enumeration_text
147,33,endoskeleton,enumeration_text
147,34,heamolymph,enumeration_text
147,35,mucous epithelium,enumeration_text
147,36,cardiac skeletal muscle,enumeration_text
147,37,seminal vesicles,enumeration_text
147,38,antennae,enumeration_text
147,39,fruit,enumeration_text
147,40,thymus,enumeration_text
147,41,egg white,enumeration_text
147,42,na,enumeration_text
149,1,chloroplast,enumeration_text
149,2,endoplasmic reticulum,enumeration_text
149,3,golgi apparatus,enumeration_text
149,4,mitochondria,enumeration_text
149,5,nucleus,enumeration_text
149,6,vacuole,enumeration_text
149,7,acrosome,enumeration_text
149,8,autophagosome,enumeration_text
149,9,centriole,enumeration_text
149,10,cilium,enumeration_text
149,11,eyespot apparatus,enumeration_text
149,12,glycosome,enumeration_text
149,13,glyoxysome,enumeration_text
149,14,hydrogenosome,enumeration_text
149,15,lysosome,enumeration_text
149,16,melanosome,enumeration_text
149,17,mitosome,enumeration_text
149,18,myofibril,enumeration_text
149,19,nucleolus,enumeration_text
149,20,parenthesome,enumeration_text
149,21,peroxisome,enumeration_text
149,22,proteasome,enumeration_text
149,23,ribosome,enumeration_text
149,24,vesicle,enumeration_text
149,25,cytosol,enumeration_text
149,26,cytoskeleton,enumeration_text
149,27,endomembrane system,enumeration_text
149,28,nucleosome,enumeration_text
149,29,microtubule,enumeration_text
149,30,cell membrane,enumeration_text
144,1,Homo sapiens,enumeration_text
144,2,Escherichia coli,enumeration_text
144,3,Mus musculus,enumeration_text
144,4,Rattus norvegicus,enumeration_text
144,5,Saccharomyces cerevisiae,enumeration_text
144,6,Bos taurus,enumeration_text
144,7,Bos primigenius,enumeration_text
144,8,Gallus gallus,enumeration_text
144,9,Maleagris gallopavo,enumeration_text
144,10,Drosophila melanogaster,enumeration_text
144,11,Bacillus subtilis,enumeration_text
144,12,Arabidopsis thaliana,enumeration_text
144,13,Staphylococcus aureus,enumeration_text
144,14,Oryctolagus cuniculus,enumeration_text
144,15,Clostridium pasteurianum,enumeration_text
144,16,Equus caballus,enumeration_text
144,17,Pseudomonas aeruginosa,enumeration_text
144,18,Thermotoga maritima,enumeration_text
144,19,Thermus thermophilus,enumeration_text
144,20,Methanobacterium thermoautotrophicum,enumeration_text
144,21,Xenopus laevis,enumeration_text
144,22,Amaranthus caudatus,enumeration_text
144,23,Anabaena variabilis,enumeration_text
144,24,Anemonia sulcata,enumeration_text
144,25,Apis mellifera,enumeration_text
144,26,Aquifex aeolicus,enumeration_text
144,27,Arachis hypogea,enumeration_text
144,28,Azotobacter vinelandii,enumeration_text
144,29,Bacillus amyloliquefaciens,enumeration_text
144,30,Bacillus circulans,enumeration_text
144,31,Bacillus pasteurii,enumeration_text
144,32,Bacillus stearothermophilus,enumeration_text
144,33,Bombyx mori,enumeration_text
144,34,Borrelia burgdorferi,enumeration_text
144,35,Bungarus multicinctus,enumeration_text
144,36,Caenorhabditis elegans,enumeration_text
144,37,Canis familiaris,enumeration_text
144,38,Centruroides noxius,enumeration_text
144,39,Chlamydomonas reinhardtii,enumeration_text
144,40,Conus geographus,enumeration_text
144,41,Conus imperialis,enumeration_text
144,42,Conus purpurascens,enumeration_text
144,43,Cricetulus griseus,enumeration_text
144,44,Cucurbita maxima,enumeration_text
144,45,Desulfovibrio gigas,enumeration_text
144,46,Desulfovibrio vulgaris,enumeration_text
144,47,Enterococcus faecalis,enumeration_text
144,48,Glycera dibranchiata,enumeration_text
144,49,Hadronyche versuta,enumeration_text
144,50,Haemophilus influenzae,enumeration_text
144,51,Halobacterium halobium,enumeration_text
144,52,Hirudo medicinalis,enumeration_text
144,53,HIV,enumeration_text
144,54,Hordeum vulgare,enumeration_text
144,55,Hydrogenobacter thermophilus,enumeration_text
144,56,Lactobacillus casei,enumeration_text
144,57,Lactococcus lactis,enumeration_text
144,58,Leiurus quinquestriatus,enumeration_text
144,59,Lentivirus human immunodeficiency virus,enumeration_text
144,60,Methanococcus jannaschii,enumeration_text
144,61,Methanococcus thermolithotrophicus,enumeration_text
144,62,Methanothermobacter thermautotrophicus,enumeration_text
144,63,Morbillivirus,enumeration_text
144,64,Mycobacterium tuberculosis,enumeration_text
144,65,Naja oxiana,enumeration_text
144,66,Neisseria meningitidis,enumeration_text
144,67,Neurospora crassa,enumeration_text
144,68,Opisthacanthus madagascariensis,enumeration_text
144,69,Oryza sativa,enumeration_text
144,70,Ovis aries,enumeration_text
144,71,Pandinus imperator,enumeration_text
144,72,Paracoccus denitrificans,enumeration_text
144,73,Physeter catodon,enumeration_text
144,74,Pisum sativum,enumeration_text
144,75,Pseudomonas putida,enumeration_text
144,76,Pyrococcus furiosus,enumeration_text
144,77,Rana catesbeiana,enumeration_text
144,78,Rhodobacter sphaeroides,enumeration_text
144,79,Rhodospirillum rubrum,enumeration_text
144,80,Salmonella typhimurium,enumeration_text
144,81,Schizosaccharomyces pombe,enumeration_text
144,82,Selenocosmia hainana,enumeration_text
144,83,Solanum tuberosum,enumeration_text
144,84,Streptomyces carzinostaticus,enumeration_text
144,85,Sulfolobus solfataricus,enumeration_text
144,86,Sus scrofa,enumeration_text
144,87,Thermoplasma acidophilum,enumeration_text
144,88,Thermosynechococcus elongatus,enumeration_text
144,89,Trichoderma reesei,enumeration_text
150,1,saliva,enumeration_text
150,2,semen,enumeration_text
150,3,vaginal fluid,enumeration_text
150,4,venom,enumeration_text
150,5,hen egg white,enumeration_text
150,6,sensillum lymph,enumeration_text
150,7,milk,enumeration_text
150,8,blood,enumeration_text
150,9,dermal,enumeration_text
150,10,urine,enumeration_text
150,11,extracellular,enumeration_text
150,12,cement,enumeration_text
145,1,Archaea,enumeration_text
145,2,Bacteria,prokaryotes
145,3,Eukaryota,enumeration_text
145,4,Viroid,enumeration_text
145,5,Viruses,enumeration_text
145,6,Other,enumeration_text
145,7,Unclassified,enumeration_text
148,1,skin,enumeration_text
139,1,IUPAC,enumeration_text
139,2,CAS name,enumeration_text
139,3,CAS registry number,enumeration_text
139,4,BMRB,enumeration_text
139,5,Three letter code,enumeration_text
139,6,Pfam,enumeration_text
139,7,Swiss-Prot,enumeration_text
139,8,EC,enumeration_text
139,9,NCBI,enumeration_text
71,1,CASP,enumeration_text
71,2,CASD-NMR,enumeration_text
71,3,FoldIt,enumeration_text
71,4,GPCR Dock,enumeration_text
66,1,RELEASE NOW,"Release immediately"
66,2,HOLD FOR PUBLICATION,"Hold until primary citation is published"
66,3,HOLD FOR 4 WEEKS,"Hold for 4 weeks"
66,4,HOLD FOR 8 WEEKS,"Hold for 8 weeks"
66,5,HOLD FOR 6 MONTHS,"Hold for 6 months"
66,6,HOLD FOR 1 YEAR,"Hold for 1 year"
70,1,RELEASE NOW,"Release sequence information in status reports immediately"
70,2,HOLD FOR RELEASE,enumeration_text
67,1,RELEASE NOW,"Release immediately"
67,2,HOLD FOR PUBLICATION,"Hold until primary citation is published"
67,3,HOLD FOR 4 WEEKS,"Hold for 4 weeks"
67,4,HOLD FOR 8 WEEKS,"Hold for 8 weeks"
67,5,HOLD FOR 6 MONTHS,"Hold for 6 months"
67,6,HOLD FOR 1 YEAR,"Hold for 1 year"
68,1,RELEASE NOW,"Release immediately"
68,2,HOLD FOR PUBLICATION,"Hold until primary citation is published"
68,3,HOLD FOR 4 WEEKS,"Hold for 4 weeks"
68,4,HOLD FOR 8 WEEKS,"Hold for 8 weeks"
68,5,HOLD FOR 6 MONTHS,"Hold for 6 months"
68,6,HOLD FOR 1 YEAR,"Hold for 1 year"
69,1,RELEASE NOW,"Release immediately"
69,2,HOLD FOR PUBLICATION,"Hold until primary citation is published"
69,3,HOLD FOR 4 WEEKS,"Hold for 4 weeks"
69,4,HOLD FOR 8 WEEKS,"Hold for 8 weeks"
69,5,HOLD FOR 6 MONTHS,"Hold for 6 months"
69,6,HOLD FOR 1 YEAR,"Hold for 1 year"
64,1,NMR,enumeration_text
64,2,Theoretical,enumeration_text
65,1,SOLUTION,"Experiments using solution samples"
65,2,SOLID-STATE,"Experiments using samples in the solid-state"
65,3,THEORETICAL,"Data derived from theoretical calculations"
79,1,NMR,enumeration_text
79,2,X-ray,enumeration_text
79,3,SAXS,enumeration_text
79,4,WAXS,enumeration_text
79,5,EMR,enumeration_text
79,6,FRET,enumeration_text
79,7,MS,enumeration_text
79,8,Theoretical,enumeration_text
79,9,MD,enumeration_text
80,1,solution,"Experiments using solution samples"
80,2,solid-state,"Experiments using samples in the solid-state"
61,1,NMR-STAR,"NMR-STAR file format"
62,1,1.0,enumeration_text
62,2,2.0,enumeration_text
62,3,2.1,enumeration_text
62,4,2.1.1,enumeration_text
62,5,3.1,enumeration_text
62,6,3.0.8.59,enumeration_text
62,7,3.0.8.112,enumeration_text
62,8,3.1.1.15,enumeration_text
62,9,3.1.0.44,enumeration_text
62,10,3.1.1.1,enumeration_text
62,11,3.1.0.52,enumeration_text
62,12,3.0.9.14,enumeration_text
62,13,3.0.8.125,enumeration_text
62,14,3.1.1.16,enumeration_text
62,15,3.0.2.8,enumeration_text
62,16,3.0.8.76,enumeration_text
62,17,3.0.8.96,enumeration_text
62,18,3.0.8.78,enumeration_text
62,19,3.0.8.34,enumeration_text
62,20,3.0.8.109,enumeration_text
62,21,3.1.1.20,enumeration_text
62,22,3.0.8.120,enumeration_text
62,23,3.0.2.3,enumeration_text
62,24,3.0.9.2,enumeration_text
62,25,3.0,enumeration_text
62,26,3.1.1.24,enumeration_text
62,27,3.0.8.116,enumeration_text
62,28,3.0.8.100,enumeration_text
62,29,3.1.1.29,enumeration_text
62,30,3.1.1.19,enumeration_text
62,31,3.0.8.111,enumeration_text
62,32,3.0.2.2,enumeration_text
62,33,3.1.0.29,enumeration_text
62,34,3.1.1.14,enumeration_text
62,35,3.1.1.31,enumeration_text
62,36,3.0.8.94,enumeration_text
62,37,3.0.9.13,enumeration_text
62,38,3.1.0.41,enumeration_text
62,39,3.0.8.53,enumeration_text
62,40,3.1.1.21,enumeration_text
62,41,3.1.1.7,enumeration_text
62,42,3.1.1.40,enumeration_text
62,43,3.1.1.44,enumeration_text
62,44,3.1.1.61,enumeration_text
63,1,1.0,enumeration_text
63,2,2.0,enumeration_text
63,3,2.1,enumeration_text
63,4,2.1.1,enumeration_text
63,5,3.1,enumeration_text
63,6,3.0.8.100,enumeration_text
63,7,3.0.8.59,enumeration_text
63,8,3.0.8.58,enumeration_text
63,9,3.1.1.15,enumeration_text
63,10,3.0.8.112,enumeration_text
63,11,3.0.8.111,enumeration_text
63,12,3.0.2.8,enumeration_text
63,13,3.0.9.14,enumeration_text
63,14,3.0.8.125,enumeration_text
63,15,3.0.9.2,enumeration_text
63,16,3.0.8.96,enumeration_text
63,17,3.0.8.78,enumeration_text
63,18,3.0.8.34,enumeration_text
63,19,3.0.8.109,enumeration_text
63,20,3.0.8.120,enumeration_text
63,21,3.1.0.46,enumeration_text
63,22,3.1.1.31,enumeration_text
63,23,3.0.8.94,enumeration_text
63,24,3.1.1.21,enumeration_text
63,25,3.0.9.13,enumeration_text
63,26,3.0.8.116,enumeration_text
63,27,3.0.8.53,enumeration_text
73,1,yes,enumeration_text
73,2,no,enumeration_text
74,1,yes,enumeration_text
74,2,no,enumeration_text
75,1,yes,enumeration_text
75,2,no,enumeration_text
76,1,yes,enumeration_text
76,2,no,enumeration_text
77,1,yes,enumeration_text
77,2,no,enumeration_text
78,1,yes,enumeration_text
78,2,no,enumeration_text
72,1,Immediately,enumeration_text
72,2,On publication,enumeration_text
72,3,In one year,enumeration_text
72,4,At a specific future date,enumeration_text
59,1,macromolecule,enumeration_text
59,2,metabolite/natural product,enumeration_text
59,3,small molecule,enumeration_text
59,4,small molecule structure,enumeration_text
60,1,original,enumeration_text
60,2,update,enumeration_text
60,3,obsolete,enumeration_text
85,1,Sr.,Senior
85,2,Jr.,Junior
85,3,I,First
85,4,II,Second
85,5,III,Third
85,6,IV,Fourth
85,7,V,Fifth
10,1,yes,enumeration_text
10,2,no,enumeration_text
12,1,yes,enumeration_text
12,2,no,enumeration_text
34,1,yes,enumeration_text
34,2,no,enumeration_text
15,1,yes,enumeration_text
15,2,no,enumeration_text
21,1,yes,enumeration_text
21,2,no,enumeration_text
5,1,yes,enumeration_text
5,2,no,enumeration_text
26,1,yes,enumeration_text
26,2,no,enumeration_text
9,1,yes,enumeration_text
9,2,no,enumeration_text
1,1,yes,enumeration_text
1,2,no,enumeration_text
2,1,yes,enumeration_text
2,2,no,enumeration_text
22,1,yes,enumeration_text
22,2,no,enumeration_text
4,1,yes,enumeration_text
4,2,no,enumeration_text
3,1,PDB/BMRB,enumeration_text
3,2,BMRB Only,enumeration_text
11,1,yes,enumeration_text
11,2,no,enumeration_text
32,1,yes,enumeration_text
32,2,no,enumeration_text
43,1,yes,enumeration_text
43,2,no,enumeration_text
33,1,yes,enumeration_text
33,2,no,enumeration_text
28,1,yes,enumeration_text
28,2,no,enumeration_text
31,1,yes,enumeration_text
31,2,no,enumeration_text
36,1,yes,enumeration_text
36,2,no,enumeration_text
25,1,yes,enumeration_text
25,2,no,enumeration_text
24,1,yes,enumeration_text
24,2,no,enumeration_text
16,1,yes,enumeration_text
16,2,no,enumeration_text
17,1,yes,enumeration_text
17,2,no,enumeration_text
19,1,yes,enumeration_text
19,2,no,enumeration_text
18,1,yes,enumeration_text
18,2,no,enumeration_text
30,1,yes,enumeration_text
30,2,no,enumeration_text
14,1,yes,enumeration_text
14,2,no,enumeration_text
7,1,yes,enumeration_text
7,2,no,enumeration_text
49,1,yes,enumeration_text
49,2,no,enumeration_text
48,1,yes,enumeration_text
48,2,no,enumeration_text
46,1,yes,enumeration_text
46,2,no,enumeration_text
8,1,yes,enumeration_text
8,2,no,enumeration_text
20,1,yes,enumeration_text
20,2,no,enumeration_text
50,1,yes,enumeration_text
50,2,no,enumeration_text
35,1,yes,enumeration_text
35,2,no,enumeration_text
29,1,yes,enumeration_text
29,2,no,enumeration_text
23,1,yes,enumeration_text
23,2,no,enumeration_text
47,1,yes,enumeration_text
47,2,no,enumeration_text
44,1,yes,enumeration_text
44,2,no,enumeration_text
27,1,yes,enumeration_text
27,2,no,enumeration_text
6,1,yes,enumeration_text
6,2,no,enumeration_text
13,1,yes,enumeration_text
13,2,no,enumeration_text
42,1,yes,enumeration_text
42,2,no,enumeration_text
37,1,yes,enumeration_text
37,2,no,enumeration_text
38,1,yes,enumeration_text
38,2,no,enumeration_text
39,1,yes,enumeration_text
39,2,no,enumeration_text
40,1,yes,enumeration_text
40,2,no,enumeration_text
41,1,yes,enumeration_text
41,2,no,enumeration_text
45,1,yes,enumeration_text
45,2,no,enumeration_text
89,1,Accelerated Technologies Center for Gene to 3D Structure,enumeration_text
89,2,Assembly$ Dynamics and Evolution of Cell-Cell and Cell-Matrix Adhesions,enumeration_text
89,3,Architecture and Function of Biological Macromolecules Structure Genomics,ASG
89,4,Atoms-to-Animals: The Immune Function Network,enumeration_text
89,5,Bacterial targets at IGS-CNRS$ France,enumeration_text
89,6,Berkeley Structural Genomics Center,BSGC
89,7,Center for Eukaryotic Structural Genomics,CESG
89,8,Center for High-Throughput Structural Biology,enumeration_text
89,9,Center for Membrane Proteins of Infectious Diseases,enumeration_text
89,10,Center for Structural Genomics of Infectious Diseases,enumeration_text
89,11,Center for Structures of Membrane Proteins,enumeration_text
89,12,Center for the X-ray Structure Determination of Human Transporters,enumeration_text
89,13,Chaperone-Enabled Studies of Epigenetic Regulation Enzymes,enumeration_text
89,14,Enzyme Discovery for Natural Product Biosynthesis,enumeration_text
89,15,GPCR Network,enumeration_text
89,16,Integrated Center for Structure and Function Innovation,enumeration_text
89,17,Israel Structural Proteomics Center,enumeration_text
89,18,Joint Center for Structural Genomics,JCSG
89,19,Marseilles Structural Genomics Program @ AFMB,enumeration_text
89,20,Medical Structural Genomics of Pathogenic Protozoa,enumeration_text
89,21,Membrane Protein Structural Biology Consortium,enumeration_text
89,22,Membrane Protein Structures by Solution NMR,enumeration_text
89,23,Midwest Center for Structural Genomics,MCSG
89,24,Mitochondrial Protein Partnership,enumeration_text
89,25,Montreal-Kingston Bacterial Structural Genomics Initiative,enumeration_text
89,26,Mycobacterium Tuberculosis Structural Proteomics Project,enumeration_text
89,27,New York Consortium on Membrane Protein Structure,enumeration_text
89,28,New York SGX Research Center for Structural Genomics,enumeration_text
89,29,New York Structural Genomics Research Consortium,NYSGRC
89,30,New York Structural GenomiX Research Consortium,enumeration_text
89,31,Northeast Structural Genomics Consortium,enumeration_text
89,32,North West Structural Genomics Centre,NWSGC
89,33,Nucleocytoplasmic Transport: a Target for Cellular Control,enumeration_text
89,34,Ontario Centre for Structural Proteomics,enumeration_text
89,35,Oxford Protein Production Facility,enumeration_text
89,36,Paris-Sud Yeast Structural Genomics,enumeration_text
89,37,Partnership for Stem Cell Biology,enumeration_text
89,38,Partnership for T-Cell Biology,enumeration_text
89,39,Program for the Characterization of Secreted Effector Proteins,enumeration_text
89,40,Protein Structure Factory,enumeration_text
89,41,RIKEN Structural Genomics/Proteomics Initiative,enumeration_text
89,42,Scottish Structural Proteomics Facility,enumeration_text
89,43,Seattle Structural Genomics Center for Infectious Disease,enumeration_text
89,44,Southeast Collaboratory for Structural Genomics,enumeration_text
89,45,Structural Genomics Consortium,enumeration_text
89,46,Structural Genomics Consortium for Research on Gene Expression,enumeration_text
89,47,Structural Genomics of Pathogenic Protozoa Consortium,enumeration_text
89,48,Structural Proteomics in Europe,enumeration_text
89,49,Structural Proteomics in Europe 2,enumeration_text
89,50,Structure 2 Function Project,enumeration_text
89,51,Structure$ Dynamics and Activation Mechanisms of Chemokine Receptors,enumeration_text
89,52,Structure-Function Studies of Tight Junction Membrane Proteins,enumeration_text
89,53,Structures of Mtb Proteins Conferring Susceptibility to Known Mtb Inhibitors,enumeration_text
89,54,TB Structural Genomics Consortium,enumeration_text
89,55,Transcontinental EM Initiative for Membrane Protein Structure,enumeration_text
89,56,Transmembrane Protein Center,enumeration_text
89,57,Yeast Structural Genomics,YSG
212,1,isotropic,enumeration_text
212,2,anisotropic,enumeration_text
361,1,yes,enumeration_text
361,2,no,enumeration_text
362,1,distance term,enumeration_text
362,2,torsion angle term,enumeration_text
362,3,1J coupling term,enumeration_text
362,4,3J coupling term,enumeration_text
362,5,13C shift term,enumeration_text
362,6,1H shift term,enumeration_text
362,7,dipolar couplings term,enumeration_text
362,8,2H isotope shift term,enumeration_text
362,9,T1 term,enumeration_text
362,10,T2 term,enumeration_text
362,11,CSA term,enumeration_text
362,12,Pseudocontact shift term,enumeration_text
362,13,covalent geometry bond term,enumeration_text
362,14,covalent geometry angles term,enumeration_text
362,15,covalent geometry impropers term,enumeration_text
362,16,non-bonded van der Waals interaction term,enumeration_text
362,17,non-bonded radius of gyration interaction term,enumeration_text
363,1,kcal/mol*A2,"bonds; distance; radius of gyration; planarity"
363,2,kcal/mol*rad2,"angle or dihedral angle"
363,3,kcal/mol*A4,van der Waals
